time,seconds_elapsed,z,y,x
1725956253702433300,13.896433349609374,19.33125114440918,-17.36250114440918,-31.743751525878906
1725956253712429800,13.906429931640625,19.556251525878906,-17.73750114440918,-31.593751907348633
1725956253722428000,13.916427978515625,19.106250762939453,-17.64375114440918,-31.968751907348633
1725956253732316000,13.92631591796875,19.668750762939453,-17.73750114440918,-31.593751907348633
1725956253742159000,13.9361591796875,19.743751525878906,-17.83125114440918,-31.818750381469727
1725956253752331300,13.946331298828126,19.650001525878906,-17.55000114440918,-31.668750762939453
1725956253762187800,13.956187744140625,19.350000381469727,-17.90625,-31.61250114440918
1725956253772253400,13.96625341796875,19.21875,-17.73750114440918,-31.875001907348633
1725956253782300400,13.976300537109376,19.42500114440918,-18.01875114440918,-31.912500381469727
1725956253792442400,13.9864423828125,19.21875,-17.83125114440918,-31.89375114440918
1725956253802442200,13.996442138671876,19.256250381469727,-18.075000762939453,-31.537500381469727
1725956253812441000,14.006441162109375,19.51875114440918,-18.28125,-32.15625
1725956253822440400,14.0164404296875,18.881250381469727,-18.09375,-32.118751525878906
1725956253832441300,14.02644140625,19.23750114440918,-18.262500762939453,-31.762500762939453
1725956253842432000,14.036431884765625,18.76875114440918,-18.46875,-32.45625305175781
1725956253852426500,14.046426513671875,19.106250762939453,-18.28125,-32.04375076293945
1725956253862425000,14.056425048828125,19.23750114440918,-18.543750762939453,-31.70625114440918
1725956253872415500,14.06641552734375,19.012500762939453,-18.356250762939453,-31.762500762939453
1725956253882254000,14.076254150390625,18.618751525878906,-18.806251525878906,-31.51875114440918
1725956253892117800,14.08611767578125,18.918750762939453,-18.637500762939453,-31.80000114440918
1725956253902021000,14.096021240234375,19.125,-18.712501525878906,-31.725000381469727
1725956253912301000,14.106301025390625,19.03125,-18.806251525878906,-31.725000381469727
1725956253922347500,14.116347412109375,18.075000762939453,-18.525001525878906,-31.856250762939453
1725956253932374800,14.126374755859375,19.256250381469727,-18.618751525878906,-31.42500114440918
1725956253942396200,14.136396240234374,18.618751525878906,-18.618751525878906,-31.687501907348633
1725956253952514600,14.1465146484375,18.9375,-18.712501525878906,-31.61250114440918
1725956253962494000,14.156493896484376,19.125,-18.543750762939453,-31.781251907348633
1725956253972476400,14.166476318359376,18.918750762939453,-18.543750762939453,-31.98750114440918
1725956253982463000,14.176462890625,19.106250762939453,-18.731250762939453,-32.00625228881836
1725956253992443000,14.18644287109375,19.42500114440918,-18.731250762939453,-32.118751525878906
1725956254002429000,14.196428955078124,18.806251525878906,-18.806251525878906,-31.818750381469727
1725956254012421000,14.206421142578124,18.86250114440918,-18.65625,-32.47500228881836
1725956254022407700,14.21640771484375,18.76875114440918,-18.731250762939453,-32.493751525878906
1725956254032227000,14.22622705078125,19.3125,-18.28125,-32.15625
1725956254042093000,14.236093017578124,18.168750762939453,-18,-32.08125305175781
1725956254052206300,14.246206298828126,18.48750114440918,-18.1875,-31.912500381469727
1725956254062098000,14.256097900390625,18.337501525878906,-18.11250114440918,-32.587501525878906
1725956254072184800,14.266184814453124,19.200000762939453,-18.375,-32.25
1725956254082260500,14.276260498046875,18.58125114440918,-17.90625,-31.98750114440918
1725956254092313000,14.28631298828125,18.412500381469727,-17.943750381469727,-32.868751525878906
1725956254102356200,14.296356201171875,18.450000762939453,-18.11250114440918,-32.493751525878906
1725956254112491300,14.3064912109375,18.543750762939453,-17.92500114440918,-32.66250228881836
1725956254122484000,14.31648388671875,18.65625,-18.20625114440918,-32.60625076293945
1725956254132476000,14.326475830078126,18.5625,-17.73750114440918,-32.25
1725956254142468900,14.33646875,18.225000381469727,-17.756250381469727,-32.73750305175781
1725956254152451800,14.346451904296876,18.787500381469727,-18.01875114440918,-32.19375228881836
1725956254162440200,14.356440185546875,18.01875114440918,-17.64375114440918,-32.51250076293945
1725956254172410600,14.36641064453125,18.993751525878906,-17.92500114440918,-32.19375228881836
1725956254182232300,14.376232421875,18.337501525878906,-18.11250114440918,-32.493751525878906
1725956254192096800,14.3860966796875,18.225000381469727,-18.01875114440918,-32.775001525878906
1725956254202002000,14.396001953125,18.993751525878906,-18.1875,-32.23125076293945
1725956254212113400,14.406113525390625,18.150001525878906,-17.83125114440918,-32.26875305175781
1725956254222200000,14.416199951171874,18.337501525878906,-17.92500114440918,-32.66250228881836
1725956254232274400,14.4262744140625,17.793750762939453,-17.92500114440918,-32.94375228881836
1725956254242324700,14.43632470703125,17.793750762939453,-18.01875114440918,-32.85000228881836
1725956254252364800,14.44636474609375,18.11250114440918,-18.11250114440918,-32.868751525878906
1725956254262396200,14.456396240234374,17.475000381469727,-18.11250114440918,-32.962501525878906
1725956254272510200,14.46651025390625,18.412500381469727,-18.225000381469727,-33.1875
1725956254282497000,14.4764970703125,17.475000381469727,-18.20625114440918,-33.056251525878906
1725956254292484600,14.486484619140626,18.11250114440918,-18.375,-32.90625
1725956254302462700,14.496462646484375,17.887500762939453,-18.30000114440918,-32.98125076293945
1725956254312446200,14.5064462890625,17.8125,-18.28125,-32.493751525878906
